"","sound.files","selec","duration","meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","peakf","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx"
"1","alex.wav","0",20,0.159307206632522,0.0596556216965476,0.146180105944673,0.112313125367863,0.216798116539141,0.104484991171277,3.65887938453019,22.8726612424748,0.935819788695651,0.488404430227376,0.110417892878164,0.159307206632522,0,0.10795863221012,0.0432777232580962,0.279113924050633,0.252096036585366,0,5.85703125,5.85703125,0.0267084775086505
"2","clairo.wav","0",20,0.171589329255781,0.0748108715979123,0.184879432624113,0.112198581560284,0.233035460992908,0.120836879432624,4.89738552779324,53.180921783923,0.95554832159017,0.606687575903252,0.219929078014184,0.171589329255781,0,0.12104842376014,0.0431506849315069,0.275625,1.2381591796875,0,3.617578125,3.617578125,0.178773693943597
"3","gambino.wav","0",20,0.158664629549118,0.0796790276160943,0.171590106007067,0.103745583038869,0.225724381625442,0.121978798586572,2.21026973975403,11.3431728589214,0.965883022174345,0.750309247443298,0.15208480565371,0.158664629549118,0,0.139627508459941,0.0433202357563851,0.279113924050633,2.09044964644161,0,7.62275390625,7.62275390625,0.186545302364511
"4","rita.wav","0",20,0.155021122178536,0.0596981259500262,0.151548097376507,0.126598912786575,0.189137319782557,0.062538406995982,3.51626968861269,21.5202536966264,0.94156119611484,0.505906628954992,0.100061451193571,0.155021122178536,0,0.153278675607044,0.0441441441441441,0.279113924050633,1.21200032552083,0,6.050830078125,6.050830078125,0.145228962709611
"5","sample.wav","0",20,0.198444481600192,0.0668405231253748,0.215735626980534,0.137528293345405,0.264535989135355,0.12700769578995,3.38913966597185,20.5033530330358,0.892915383637188,0.337692558113865,0.120036215482119,0.198444481600192,0,0.139622652058481,0.043491124260355,0.279113924050633,0.419083180147059,0,5.0818359375,5.0818359375,0.0772780667897298
"6","sample_female.wav","0",20,0.202272795831759,0.0406066574692579,0.21296941795462,0.182124301216705,0.227241039131864,0.0451167379151595,3.04087946109894,17.0727672438073,0.882741964585458,0.263566628154778,0.120065767839526,0.202272795831759,0,0.149799778662483,0.0431929480901077,0.279113924050633,0.337478890897926,0,1.59345703125,1.59345703125,0.113839285714286
"7","test.wav","0",20,0.16235144441175,0.0570338347327448,0.147471566054243,0.124444444444444,0.202589676290464,0.0781452318460193,2.70285796167562,13.2652960229813,0.92510904624468,0.455476219499396,0.126894138232721,0.16235144441175,0,0.103711584452371,0.0433202357563851,0.279113924050633,0.189041492550872,0,0.710595703125,0.710595703125,0.138167388167388
"8","theo.wav","0",20,0.160416198912158,0.0554175338117752,0.139590243902439,0.120741463414634,0.207063414634146,0.0863219512195122,4.0167443465429,25.533094303074,0.913738705690824,0.420366603716808,0.122926829268293,0.160416198912158,0,0.102857102528929,0.043620178041543,0.272222222222222,0.286083984375,0,4.974169921875,4.974169921875,0.0607215007215007
